Wavelength,A,D50,D55,D65,D75,E,F11,F2,F4,F7,This data is licensed from the f.luxometer project (https://fluxometer.com/) and f.lux Software LLC by CC-Attribution: https://creativecommons.org/licenses/by/4.0/
565,1.03582,0.9887,0.9861,0.9816710000000001,0.9781000000000001,0.01,0.0196,0.17559999999999998,0.1868,0.1272
570,1.07184,0.9773999999999999,0.9722000000000001,0.963342,0.9562,0.01,0.0167,0.1862,0.2064,0.1283
575,1.10803,0.9833,0.9748000000000001,0.960611,0.9490999999999999,0.01,0.0443,0.2147,0.24280000000000002,0.15460000000000002
580,1.14436,0.9892000000000001,0.9775,0.95788,0.9420999999999999,0.01,0.1128,0.2279,0.2626,0.1675
585,1.1808,0.9621,0.9459000000000001,0.9223680000000001,0.9059999999999999,0.01,0.1476,0.1929,0.2328,0.1283
590,1.21731,0.935,0.9143000000000001,0.886856,0.87,0.01,0.1273,0.18660000000000002,0.22940000000000002,0.1267
595,1.25386,0.9559000000000001,0.9293000000000001,0.893459,0.8711,0.01,0.0974,0.1773,0.2214,0.1245
600,1.2904300000000002,0.9769,0.9442,0.9000620000000001,0.8723000000000001,0.01,0.0733,0.1654,0.2091,0.1219
605,1.32697,0.9848,0.9478,0.898026,0.8668000000000001,0.01,0.09720000000000001,0.1521,0.1943,0.1189
610,1.3634600000000001,0.9927,0.9514,0.8959910000000001,0.8614,0.01,0.5527000000000001,0.138,0.17739999999999997,0.11599999999999999
615,1.39988,0.9916,0.9468000000000001,0.886489,0.8486,0.01,0.4258,0.1236,0.16,0.1135
620,1.43618,0.9904000000000001,0.9422,0.8769870000000001,0.8358,0.01,0.1318,0.1095,0.1442,0.1112
625,1.4723500000000003,0.9738,0.9233,0.854936,0.8116,0.01,0.1316,0.0965,0.12560000000000002,0.1095
630,1.5083600000000001,0.9572,0.9045000000000001,0.832886,0.7875,0.01,0.1226,0.084,0.1093,0.1076
635,1.54418,0.9729000000000001,0.9139,0.834939,0.7859,0.01,0.051100000000000007,0.0732,0.09519999999999999,0.1042
640,1.5797900000000002,0.9886,0.9233,0.8369920000000001,0.7843000000000001,0.01,0.0207,0.0631,0.0818,0.1011
645,1.61516,0.9726,0.9059,0.81863,0.7661,0.01,0.0234,0.0543,0.0701,0.10039999999999999
650,1.65028,0.9567,0.8885,0.800268,0.748,0.01,0.0358,0.0468,0.06,0.1002
655,1.6851,0.9693,0.8959,0.801207,0.7456,0.01,0.0301,0.0402,0.051100000000000007,0.1011
660,1.71963,0.9819,0.9032,0.802146,0.7432,0.01,0.0248,0.0345,0.04360000000000001,0.0987
665,1.7538300000000002,1.006,0.9213,0.812462,0.7487,0.01,0.021400000000000002,0.0296,0.0369,0.08650000000000001
670,1.78769,1.03,0.9395,0.822778,0.7542,0.01,0.0154,0.0255,0.0313,0.0727
675,1.82118,1.0107,0.9195000000000001,0.80281,0.735,0.01,0.013300000000000001,0.0219,0.026400000000000003,0.0644
680,1.85429,0.9913,0.8996,0.782842,0.7158,0.01,0.0146,0.0189,0.022400000000000003,0.058300000000000005
685,1.88701,0.9326000000000001,0.8482,0.7400270000000001,0.6770999999999999,0.01,0.0194,0.016399999999999998,0.0191,0.0541
690,1.91931,0.8738,0.7968000000000001,0.697213,0.6385000000000001,0.01,0.02,0.015300000000000001,0.017,0.0504
695,1.95118,0.8948999999999999,0.8126000000000001,0.706652,0.6446,0.01,0.012,0.012700000000000001,0.0139,0.045700000000000005
700,1.98261,0.9159999999999999,0.8284,0.716091,0.6508,0.01,0.013500000000000002,0.011000000000000001,0.0118,0.0412
705,2.01359,0.9225,0.8384,0.72979,0.6657,0.01,0.040999999999999995,0.0099,0.0103,0.037700000000000004
710,2.0440899999999997,0.9289000000000001,0.8484,0.7434900000000001,0.6807,0.01,0.0558,0.0088,0.0088,0.0346
715,2.07411,0.8487,0.7754000000000001,0.6797650000000001,0.6226,0.01,0.025099999999999997,0.0076,0.0074,0.0308
720,2.10365,0.7685,0.7023999999999999,0.61604,0.5644,0.01,0.005699999999999999,0.0068000000000000005,0.0064,0.0273
725,2.13268,0.8168000000000001,0.7477,0.657448,0.6034,0.01,0.0027,0.0061,0.0054,0.024700000000000003
730,2.1612,0.8651000000000001,0.793,0.698856,0.6424,0.01,0.0023,0.005600000000000001,0.0049,0.0225
735,2.1892,0.8955,0.8215000000000001,0.724863,0.667,0.01,0.0021,0.0054,0.0046,0.0206
740,2.21667,0.9258,0.8499,0.75087,0.6915000000000001,0.01,0.0024,0.0051,0.0042,0.019
745,2.24361,0.8540000000000001,0.7844,0.693398,0.6389,0.01,0.0024,0.0047,0.0037,0.0175
750,2.27,0.7823000000000001,0.7188,0.635927,0.5863,0.01,0.002,0.0047,0.0037,0.016200000000000003
755,2.29585,0.6796,0.6234000000000001,0.550054,0.5062,0.01,0.0024,0.0043,0.0033000000000000004,0.0154
760,2.3211500000000003,0.5769,0.5279,0.464182,0.42619999999999997,0.01,0.0032,0.0046,0.0034999999999999996,0.014499999999999999
765,2.3458900000000003,0.7031000000000001,0.6436000000000001,0.566118,0.5197999999999999,0.01,0.0026000000000000003,0.0047,0.0036,0.013200000000000002
770,2.37008,0.8292,0.7593000000000001,0.668054,0.6135,0.01,0.0016,0.004,0.0031,0.0117
775,2.3937,0.8059999999999999,0.7387,0.650941,0.5984,0.01,0.0012,0.0033000000000000004,0.0026000000000000003,0.0099
780,2.41675,0.7827,0.7182,0.6338280000000001,0.5832,0.01,0.0009,0.0027,0.0019,0.008100000000000001
785,2.4392400000000003,0,0,0.6384340000000001,0,0,0,0,0,0
790,2.46116,0,0,0.6430400000000001,0,0,0,0,0,0
795,2.48251,0,0,0.618779,0,0,0,0,0,0
800,2.5032900000000002,0,0,0.594519,0,0,0,0,0,0
805,2.5235,0,0,0.5570539999999999,0,0,0,0,0,0
810,2.54314,0,0,0.51959,0,0,0,0,0,0
815,2.56221,0,0,0.5469980000000001,0,0,0,0,0,0
820,2.5807100000000003,0,0,0.5744060000000001,0,0,0,0,0,0
825,2.59865,0,0,0.588765,0,0,0,0,0,0
830,2.61602,0,0,0.603125,0,0,0,0,0,0
